1140__windows_32__flooding_33	a3p-fragment09	acl	windows	NNS	flooding	VBG	The loveliest , to my mind , is Melford Hall , whose charming , octagonal Jacobean gatehouse is reached along an avenue of clipped yew trees and , with its high windows flooding the octagon with light , is my fantasy of the ideal study . 
1140__octagon_35__flooding_33	a3p-fragment09	dobj	flooding	VBG	octagon	NN	The loveliest , to my mind , is Melford Hall , whose charming , octagonal Jacobean gatehouse is reached along an avenue of clipped yew trees and , with its high windows flooding the octagon with light , is my fantasy of the ideal study . 
1140__light_37__flooding_33	a3p-fragment09	nmod	flooding	VBG	light	NN	The loveliest , to my mind , is Melford Hall , whose charming , octagonal Jacobean gatehouse is reached along an avenue of clipped yew trees and , with its high windows flooding the octagon with light , is my fantasy of the ideal study . 
1140__fantasy_41__flooding_33	a3p-fragment09	subj-obj	fantasy	NN	flooding	VBG	The loveliest , to my mind , is Melford Hall , whose charming , octagonal Jacobean gatehouse is reached along an avenue of clipped yew trees and , with its high windows flooding the octagon with light , is my fantasy of the ideal study . 
1141__village_8__finest_6	a3p-fragment09	amod	village	NN	finest	JJS	Lavenham is often called the finest medieval village in England . 
1142__world_7__image_4	a3p-fragment09	nmod	image	NN	world	NN	It is an image of the world we have lost , its gently sloping streets converging upon the market place . 
1142__lost_10__image_4	a3p-fragment09	acl:relcl	image	NN	lost	VBN	It is an image of the world we have lost , its gently sloping streets converging upon the market place . 
1142__image_4__lost_10	a3p-fragment09	acl:relcl	image	NN	lost	VBN	It is an image of the world we have lost , its gently sloping streets converging upon the market place . 
1142__streets_15__lost_10	a3p-fragment09	dobj	lost	VBN	streets	NNS	It is an image of the world we have lost , its gently sloping streets converging upon the market place . 
1142__market_19__lost_10	a3p-fragment09	reln-obj	lost	VBN	market	NN	It is an image of the world we have lost , its gently sloping streets converging upon the market place . 
1142__sloping_14__gently_13	a3p-fragment09	advmod	sloping	VBG	gently	RB	It is an image of the world we have lost , its gently sloping streets converging upon the market place . 
1144__garden_35__unruly_31	a3p-fragment09	amod	garden	NN	unruly	JJ	Next to it is The Little Hall , dating from the fourteenth century , with its floorboards gleaming with the patina of age , low-beamed ceilings and a tiny , unruly , charming walled garden . 
1146__setting_8__cool_5	a3p-fragment09	nmod	setting	VBG	cool	NN	Here , in the cool , pretty setting of the dining room that was once Stephen Spender 's , you will be served an exquisite three- course lunch for £9.50 , £6 for children . 
1146__lunch_28__course_27	a3p-fragment09	compound	lunch	NN	course	NN	Here , in the cool , pretty setting of the dining room that was once Stephen Spender 's , you will be served an exquisite three- course lunch for £9.50 , £6 for children . 
1151__huge_9__sweeps_11	a3p-fragment09	amod	sweeps	NNS	huge	JJ	Gainsborough 's house … to say nothing of huge grey sweeps of empty beach from which , at Aldeburgh , you can buy goggle-eyed skate direct from the fishing boats as they come out of the water . 
1151__grey_10__sweeps_11	a3p-fragment09	amod	sweeps	NNS	grey	JJ	Gainsborough 's house … to say nothing of huge grey sweeps of empty beach from which , at Aldeburgh , you can buy goggle-eyed skate direct from the fishing boats as they come out of the water . 
1151__beach_14__sweeps_11	a3p-fragment09	nmod	sweeps	NNS	beach	NN	Gainsborough 's house … to say nothing of huge grey sweeps of empty beach from which , at Aldeburgh , you can buy goggle-eyed skate direct from the fishing boats as they come out of the water . 
1151__skate_25__goggle-eyed_24	a3p-fragment09	amod	skate	NN	goggle-eyed	JJ	Gainsborough 's house … to say nothing of huge grey sweeps of empty beach from which , at Aldeburgh , you can buy goggle-eyed skate direct from the fishing boats as they come out of the water . 
1153__windows_9__casting_10	a3p-fragment09	acl	windows	NNS	casting	VBG	It has Ely Cathedral , its great green windows casting a translucent light across the Lady Chapel . 
1153__Chapel_17__casting_10	a3p-fragment09	nmod	casting	VBG	Chapel	NN	It has Ely Cathedral , its great green windows casting a translucent light across the Lady Chapel . 
1153__light_13__casting_10	a3p-fragment09	dobj	casting	VBG	light	NN	It has Ely Cathedral , its great green windows casting a translucent light across the Lady Chapel . 
1412__sound_16__running_20	a7s-fragment03	acl	sound	NN	running	VBG	Not at Paul Hill 's remembrance of beatings past , when he could hear the sound of steel-tipped boots running to take part in the fun , and once heard a principal medical officer , no less , telling colleagues : ‘ Do n't walk his face , do n't walk his face . ’ 
1414__Brutality_1__bitter_12	a7s-fragment03	subj-obj	Brutality	NN	bitter	JJ	Brutality , as Hill describes and felt it , was a bitter part of his prison life ; you just learnt to get down on the floor as fast as you could and cover up as best you could . 
1415__interrogated_10__account_7	a7s-fragment03	acl	account	NN	interrogated	VBN	But it was Gerry Conlon 's account of being interrogated after the Guildford bombings that made the scalp crawl . 
1415__scalp_18__crawl_19	a7s-fragment03	nsubj	crawl	NN	scalp	NN	But it was Gerry Conlon 's account of being interrogated after the Guildford bombings that made the scalp crawl . 
1421__police_8__bluffing_9	a7s-fragment03	compound	bluffing	NN	police	NN	You might have assumed this was the police bluffing and bullying . 
1422__learned_6__links_8	a7s-fragment03	nmod	learned	VBN	links	NNS	Yet given what we have learned about links between the security services and the Loyalist paramilitaries in Northern Ireland , and the deep suspicion about surrogate murders , you ca n't shrug off the shiver Conlon 's words bring . 
1422__paramilitaries_16__links_8	a7s-fragment03	nmod	links	NNS	paramilitaries	NNS	Yet given what we have learned about links between the security services and the Loyalist paramilitaries in Northern Ireland , and the deep suspicion about surrogate murders , you ca n't shrug off the shiver Conlon 's words bring . 
1422__services_12__links_8	a7s-fragment03	nmod	links	NNS	services	NNS	Yet given what we have learned about links between the security services and the Loyalist paramilitaries in Northern Ireland , and the deep suspicion about surrogate murders , you ca n't shrug off the shiver Conlon 's words bring . 
1422__suspicion_24__deep_23	a7s-fragment03	amod	suspicion	NN	deep	JJ	Yet given what we have learned about links between the security services and the Loyalist paramilitaries in Northern Ireland , and the deep suspicion about surrogate murders , you ca n't shrug off the shiver Conlon 's words bring . 
1422__suspicion_24__shrug_32	a7s-fragment03	acl:relcl	suspicion	NN	shrug	VB	Yet given what we have learned about links between the security services and the Loyalist paramilitaries in Northern Ireland , and the deep suspicion about surrogate murders , you ca n't shrug off the shiver Conlon 's words bring . 
1422__words_38__bring_39	a7s-fragment03	nsubj	bring	VBP	words	NNS	Yet given what we have learned about links between the security services and the Loyalist paramilitaries in Northern Ireland , and the deep suspicion about surrogate murders , you ca n't shrug off the shiver Conlon 's words bring . 
1423__jackboot_24__hint_21	a7s-fragment03	nmod	hint	NN	jackboot	NN	There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge . 
1423__hint_21__jackboot_24	a7s-fragment03	nmod	hint	NN	jackboot	NN	There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge . 
1423__serge_28__jackboot_24	a7s-fragment03	nmod	jackboot	NN	serge	NN	There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge . 
1423__serge_28__blue_27	a7s-fragment03	amod	serge	NN	blue	JJ	There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge . 
1423__jackboot_24__serge_28	a7s-fragment03	nmod	jackboot	NN	serge	NN	There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge . 
1423__blue_27__serge_28	a7s-fragment03	amod	serge	NN	blue	JJ	There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge . 
